(8, 17, 0, 1, 2, 2, 2, 0, 0)
(8, 18, 0, 0, 2, 2, 0, 0, 0)
(8, 22, 0, 2, 0, 1, 2, 0, 0)
(8, 23, 0, 2, 2, 0, 0, 0, 0)
(8, 25, 0, 2, 0, 1, 2, 0, 0)
(8, 26, 0, 2, 2, 0, 0, 0, 0)
(8, 34, 0, 2, 0, 2, 0, 0, 0)
(8, 35, 0, 2, 0, 2, 0, 0, 0)
(8, 37, 0, 2, 0, 1, 2, 0, 0)
(8, 38, 0, 2, 2, 0, 0, 0, 0)
(9, 10, 0, 2, 0, 1, 0, 0, 0)
(9, 15, 0, 0, 0, 0, 2, 0, 0)
(9, 16, 0, 1, 2, 0, 2, 0, 0)
(9, 17, 0, 1, 2, 1, 0, 0, 0)
(9, 22, 0, 2, 0, 2, 2, 0, 0)
(9, 23, 0, 2, 2, 2, 0, 0, 0)
(9, 24, 0, 1, 0, 0, 0, 0, 0)
(9, 25, 0, 1, 0, 2, 2, 0, 0)
(9, 26, 0, 1, 2, 2, 0, 0, 0)
(9, 34, 0, 1, 0, 2, 0, 0, 0)
(9, 35, 0, 1, 0, 2, 0, 0, 0)
(9, 36, 0, 1, 0, 0, 0, 0, 0)
(9, 37, 0, 2, 0, 2, 2, 0, 0)
(9, 38, 0, 2, 2, 2, 0, 0, 0)
(10, 10, 0, 2, 0, 2, 0, 0, 0)
(10, 16, 0, 2, 0, 1, 2, 0, 0)
(10, 17, 0, 2, 2, 1, 0, 0, 0)
(10, 22, 0, 2, 0, 2, 2, 0, 0)
(10, 23, 0, 2, 2, 2, 0, 0, 0)
(10, 24, 0, 0, 0, 1, 2, 0, 0)
(10, 25, 0, 0, 2, 1, 0, 0, 0)
(10, 26, 0, 0, 0, 1, 2, 0, 0)
(10, 27, 0, 1, 2, 0, 0, 0, 0)
(10, 29, 0, 1, 0, 0, 0, 0, 0)
(10, 34, 0, 0, 0, 1, 1, 0, 0)
(10, 35, 0, 2, 1, 1, 2, 0, 0)
(10, 36, 0, 2, 2, 1, 0, 0, 0)
(10, 37, 0, 2, 0, 2, 2, 0, 0)
(10, 38, 0, 2, 2, 2, 0, 0, 0)
(11, 10, 0, 2, 0, 2, 0, 0, 0)
(11, 16, 0, 1, 0, 2, 2, 0, 0)
(11, 17, 0, 1, 2, 2, 0, 0, 0)
(11, 22, 0, 1, 0, 2, 2, 0, 0)
(11, 23, 0, 1, 2, 2, 0, 0, 0)
(11, 27, 0, 0, 0, 1, 2, 0, 0)
(11, 28, 0, 0, 2, 0, 2, 0, 0)
(11, 29, 0, 1, 2, 1, 1, 0, 0)
(11, 30, 0, 0, 1, 0, 2, 0, 0)
(11, 31, 0, 0, 2, 0, 0, 0, 0)
(11, 35, 0, 2, 0, 2, 2, 0, 0)
(11, 36, 0, 2, 2, 2, 0, 0, 0)
(11, 37, 0, 2, 0, 2, 2, 0, 0)
(11, 38, 0, 2, 2, 2, 0, 0, 0)
(12, 10, 0, 1, 0, 2, 0, 0, 0)
(12, 16, 0, 1, 0, 1, 0, 0, 0)
(12, 17, 0, 1, 0, 1, 0, 0, 0)
(12, 19, 0, 2, 0, 0, 0, 0, 0)
(12, 22, 0, 0, 0, 1, 0, 0, 0)
(12, 23, 0, 2, 0, 1, 0, 0, 0)
(12, 28, 0, 2, 0, 0, 1, 0, 0)
(12, 29, 0, 2, 1, 1, 2, 0, 0)
(12, 30, 0, 2, 2, 0, 0, 0, 0)
(12, 35, 0, 1, 0, 2, 2, 0, 0)
(12, 36, 0, 1, 2, 2, 0, 0, 0)
(12, 37, 0, 2, 0, 2, 2, 0, 0)
(12, 38, 0, 0, 2, 2, 0, 0, 0)
(13, 7, 0, 2, 0, 0, 2, 0, 0)
(13, 8, 0, 2, 2, 0, 2, 0, 0)
(13, 9, 0, 2, 2, 0, 2, 0, 0)
(13, 10, 0, 2, 2, 1, 2, 0, 0)
(13, 11, 0, 2, 2, 0, 2, 0, 0)
(13, 12, 0, 2, 2, 0, 2, 0, 0)
(13, 13, 0, 2, 2, 0, 2, 0, 0)
(13, 14, 0, 2, 2, 0, 2, 0, 0)
(13, 15, 0, 2, 2, 0, 2, 0, 0)
(13, 16, 0, 2, 2, 1, 0, 0, 0)
(13, 17, 0, 2, 0, 1, 0, 0, 0)
(13, 18, 0, 1, 0, 0, 0, 0, 0)
(13, 19, 0, 1, 0, 2, 0, 0, 0)
(13, 21, 0, 1, 0, 0, 2, 0, 0)
(13, 22, 0, 1, 2, 0, 2, 0, 0)
(13, 23, 0, 1, 2, 2, 0, 0, 0)
(13, 28, 0, 1, 0, 2, 0, 0, 0)
(13, 29, 0, 2, 0, 2, 2, 0, 0)
(13, 30, 0, 2, 2, 2, 0, 0, 0)
(13, 31, 0, 2, 0, 0, 0, 0, 0)
(13, 35, 0, 2, 0, 1, 0, 0, 0)
(13, 36, 0, 1, 0, 1, 0, 0, 0)
(13, 37, 0, 2, 0, 2, 0, 0, 0)
(14, 7, 0, 0, 0, 2, 2, 0, 0)
(14, 8, 0, 0, 2, 2, 2, 0, 0)
(14, 9, 0, 1, 2, 2, 2, 0, 0)
(14, 10, 0, 0, 2, 2, 2, 0, 0)
(14, 11, 0, 0, 2, 2, 2, 0, 0)
(14, 12, 0, 0, 2, 2, 2, 0, 0)
(14, 13, 0, 0, 2, 2, 2, 0, 0)
(14, 14, 0, 1, 2, 2, 2, 0, 0)
(14, 15, 0, 0, 2, 2, 2, 0, 0)
(14, 16, 0, 1, 2, 2, 0, 0, 0)
(14, 17, 0, 2, 0, 2, 1, 0, 0)
(14, 18, 0, 2, 1, 1, 2, 0, 0)
(14, 19, 0, 2, 2, 1, 0, 0, 0)
(14, 21, 0, 2, 0, 1, 0, 0, 0)
(14, 22, 0, 0, 0, 1, 0, 0, 0)
(14, 23, 0, 2, 0, 1, 0, 0, 0)
(14, 28, 0, 0, 0, 1, 0, 0, 0)
(14, 29, 0, 1, 0, 2, 2, 0, 0)
(14, 30, 0, 1, 2, 2, 1, 0, 0)
(14, 31, 0, 2, 1, 2, 0, 0, 0)
(14, 33, 0, 1, 0, 0, 0, 0, 0)
(14, 35, 0, 2, 0, 2, 0, 0, 0)
(14, 36, 0, 1, 0, 1, 0, 0, 0)
(14, 37, 0, 2, 0, 2, 0, 0, 0)
(15, 9, 0, 2, 0, 1, 0, 0, 0)
(15, 11, 0, 2, 0, 0, 0, 0, 0)
(15, 14, 0, 1, 0, 1, 0, 0, 0)
(15, 16, 0, 0, 0, 1, 0, 0, 0)
(15, 17, 0, 2, 0, 2, 0, 0, 0)
(15, 18, 0, 2, 0, 2, 2, 0, 0)
(15, 19, 0, 2, 2, 2, 0, 0, 0)
(15, 21, 0, 2, 0, 2, 0, 0, 0)
(15, 23, 0, 1, 0, 2, 0, 0, 0)
(15, 26, 0, 1, 0, 0, 0, 0, 0)
(15, 29, 0, 1, 0, 1, 0, 0, 0)
(15, 30, 0, 0, 0, 1, 0, 0, 0)
(15, 31, 0, 1, 0, 2, 0, 0, 0)
(15, 33, 0, 1, 0, 1, 0, 0, 0)
(15, 35, 0, 2, 0, 2, 0, 0, 0)
(15, 36, 0, 2, 0, 1, 0, 0, 0)
(15, 37, 0, 2, 0, 2, 0, 0, 0)
(15, 45, 0, 1, 0, 0, 2, 0, 0)
(15, 46, 0, 1, 2, 0, 0, 0, 0)
(16, 9, 0, 2, 0, 2, 0, 0, 0)
(16, 11, 0, 2, 0, 2, 0, 0, 0)
(16, 14, 0, 1, 0, 1, 0, 0, 0)
(16, 16, 0, 1, 0, 0, 1, 0, 0)
(16, 17, 0, 2, 1, 2, 0, 0, 0)
(16, 18, 0, 2, 0, 2, 2, 0, 0)
(16, 19, 0, 2, 2, 2, 0, 0, 0)
(16, 21, 0, 2, 0, 2, 0, 0, 0)
(16, 23, 0, 0, 0, 1, 2, 0, 0)
(16, 24, 0, 0, 2, 0, 2, 0, 0)
(16, 25, 0, 0, 2, 0, 2, 0, 0)
(16, 26, 0, 0, 2, 1, 2, 0, 0)
(16, 27, 0, 0, 2, 0, 2, 0, 0)
(16, 28, 0, 0, 2, 0, 2, 0, 0)
(16, 29, 0, 0, 2, 1, 0, 0, 0)
(16, 31, 0, 1, 0, 1, 0, 0, 0)
(16, 32, 0, 1, 0, 0, 0, 0, 0)
(16, 33, 0, 1, 0, 1, 0, 0, 0)
(16, 35, 0, 2, 0, 2, 0, 0, 0)
(16, 36, 0, 0, 0, 2, 1, 0, 0)
(16, 37, 0, 2, 1, 2, 0, 0, 0)
(16, 45, 0, 0, 0, 1, 0, 0, 0)
(16, 46, 0, 1, 0, 1, 0, 0, 0)
(17, 9, 0, 1, 0, 2, 0, 0, 0)
(17, 11, 0, 1, 0, 2, 0, 0, 0)
(17, 14, 0, 2, 0, 1, 0, 0, 0)
(17, 16, 0, 2, 0, 1, 0, 0, 0)
(17, 17, 0, 1, 0, 2, 0, 0, 0)
(17, 18, 0, 1, 0, 2, 2, 0, 0)
(17, 19, 0, 1, 2, 2, 0, 0, 0)
(17, 21, 0, 1, 0, 2, 0, 0, 0)
(17, 31, 0, 2, 0, 1, 2, 0, 0)
(17, 32, 0, 2, 2, 1, 2, 0, 0)
(17, 33, 0, 2, 2, 1, 0, 0, 0)
(17, 35, 0, 2, 0, 2, 0, 0, 0)
(17, 37, 0, 2, 0, 2, 0, 0, 0)
(17, 45, 0, 2, 0, 0, 2, 0, 0)
(17, 46, 0, 2, 2, 1, 0, 0, 0)
(18, 6, 0, 2, 0, 0, 2, 0, 0)
(18, 7, 0, 2, 2, 0, 2, 0, 0)
(18, 8, 0, 2, 2, 0, 2, 0, 0)
(18, 9, 0, 2, 2, 1, 0, 0, 0)
(18, 11, 0, 2, 0, 1, 2, 0, 0)
(18, 12, 0, 2, 2, 0, 0, 0, 0)
(18, 13, 0, 2, 0, 0, 1, 0, 0)
(18, 14, 0, 2, 1, 2, 0, 0, 0)
(18, 15, 0, 2, 0, 0, 0, 0, 0)
(18, 16, 0, 2, 0, 2, 0, 0, 0)
(18, 17, 0, 2, 0, 1, 0, 0, 0)
(18, 18, 0, 2, 0, 1, 0, 0, 0)
(18, 19, 0, 0, 0, 1, 0, 0, 0)
(18, 20, 0, 2, 0, 0, 2, 0, 0)
(18, 21, 0, 2, 2, 1, 2, 0, 0)
(18, 22, 0, 2, 2, 0, 0, 0, 0)
(18, 31, 0, 1, 0, 2, 2, 0, 0)
(18, 32, 0, 1, 2, 2, 2, 0, 0)
(18, 33, 0, 1, 2, 2, 0, 0, 0)
(18, 34, 0, 1, 0, 0, 0, 0, 0)
(18, 35, 0, 1, 0, 2, 0, 0, 0)
(18, 37, 0, 2, 0, 2, 0, 0, 0)
(18, 45, 0, 1, 0, 2, 2, 0, 0)
(18, 46, 0, 0, 2, 2, 0, 0, 0)
(19, 6, 0, 0, 0, 2, 2, 0, 0)
(19, 7, 0, 0, 2, 2, 2, 0, 0)
(19, 8, 0, 1, 2, 2, 2, 0, 0)
(19, 9, 0, 0, 2, 2, 0, 0, 0)
(19, 11, 0, 1, 0, 2, 2, 0, 0)
(19, 12, 0, 0, 2, 2, 0, 0, 0)
(19, 13, 0, 0, 0, 2, 0, 0, 0)
(19, 14, 0, 2, 0, 2, 0, 0, 0)
(19, 15, 0, 0, 0, 2, 1, 0, 0)
(19, 16, 0, 2, 1, 2, 0, 0, 0)
(19, 17, 0, 1, 0, 2, 0, 0, 0)
(19, 18, 0, 1, 0, 2, 0, 0, 0)
(19, 19, 0, 1, 0, 0, 0, 0, 0)
(19, 20, 0, 0, 0, 2, 2, 0, 0)
(19, 21, 0, 1, 2, 2, 2, 0, 0)
(19, 22, 0, 0, 2, 2, 0, 0, 0)
(19, 31, 0, 1, 0, 1, 0, 0, 0)
(19, 32, 0, 0, 0, 1, 0, 0, 0)
(19, 33, 0, 1, 0, 1, 1, 0, 0)
(19, 34, 0, 0, 1, 1, 2, 0, 0)
(19, 35, 0, 1, 2, 1, 0, 0, 0)
(19, 37, 0, 2, 0, 2, 0, 0, 0)
(19, 45, 0, 1, 0, 1, 0, 0, 0)
(19, 46, 0, 1, 0, 0, 0, 0, 0)
(20, 8, 0, 2, 0, 1, 0, 0, 0)
(20, 11, 0, 2, 0, 1, 0, 0, 0)
(20, 14, 0, 2, 0, 2, 0, 0, 0)
(20, 16, 0, 1, 0, 2, 0, 0, 0)
(20, 17, 0, 2, 0, 1, 1, 0, 0)
(20, 18, 0, 2, 1, 1, 2, 0, 0)
(20, 19, 0, 2, 2, 1, 0, 0, 0)
(20, 21, 0, 1, 0, 1, 0, 0, 0)
(20, 29, 0, 2, 0, 0, 2, 0, 0)
(20, 30, 0, 2, 2, 0, 0, 0, 0)
(20, 31, 0, 2, 0, 1, 0, 0, 0)
(20, 33, 0, 0, 0, 1, 2, 0, 0)
(20, 34, 0, 0, 2, 0, 2, 0, 0)
(20, 35, 0, 0, 2, 1, 0, 0, 0)
(20, 37, 0, 1, 0, 2, 0, 0, 0)
(20, 45, 0, 1, 0, 1, 2, 0, 0)
(20, 46, 0, 1, 2, 1, 0, 0, 0)
(21, 8, 0, 1, 0, 2, 0, 0, 0)
(21, 11, 0, 2, 0, 2, 0, 0, 0)
(21, 14, 0, 2, 0, 2, 0, 0, 0)
(21, 16, 0, 0, 0, 1, 1, 0, 0)
(21, 17, 0, 2, 1, 2, 0, 0, 0)
(21, 18, 0, 2, 0, 2, 2, 0, 0)
(21, 19, 0, 2, 2, 2, 0, 0, 0)
(21, 21, 0, 2, 0, 1, 0, 0, 0)
(21, 29, 0, 2, 0, 2, 0, 0, 0)
(21, 30, 0, 2, 0, 2, 0, 0, 0)
(21, 31, 0, 2, 0, 2, 0, 0, 0)
(21, 32, 0, 1, 0, 0, 0, 0, 0)
(21, 37, 0, 1, 0, 1, 0, 0, 0)
(21, 45, 0, 1, 0, 1, 0, 0, 0)
(21, 46, 0, 2, 0, 1, 0, 0, 0)
(22, 8, 0, 2, 0, 1, 0, 0, 0)
(22, 11, 0, 2, 0, 2, 0, 0, 0)
(22, 14, 0, 2, 0, 2, 0, 0, 0)
(22, 17, 0, 2, 0, 2, 0, 0, 0)
(22, 18, 0, 2, 0, 2, 2, 0, 0)
(22, 19, 0, 2, 2, 2, 0, 0, 0)
(22, 21, 0, 2, 0, 2, 0, 0, 0)
(22, 29, 0, 2, 0, 2, 0, 0, 0)
(22, 30, 0, 2, 0, 2, 0, 0, 0)
(22, 31, 0, 2, 0, 2, 0, 0, 0)
(22, 32, 0, 2, 0, 1, 2, 0, 0)
(22, 33, 0, 2, 2, 0, 2, 0, 0)
(22, 34, 0, 2, 2, 0, 2, 0, 0)
(22, 35, 0, 2, 2, 0, 2, 0, 0)
(22, 36, 0, 2, 2, 0, 2, 0, 0)
(22, 37, 0, 2, 2, 1, 0, 0, 0)
(22, 45, 0, 0, 0, 1, 0, 0, 0)
(22, 46, 0, 2, 0, 2, 0, 0, 0)
(23, 8, 0, 1, 0, 2, 0, 0, 0)
(23, 11, 0, 1, 0, 2, 0, 0, 0)
(23, 14, 0, 1, 0, 2, 0, 0, 0)
(23, 17, 0, 2, 0, 2, 1, 0, 0)
(23, 18, 0, 1, 1, 2, 2, 0, 0)
(23, 19, 0, 1, 2, 2, 0, 0, 0)
(23, 21, 0, 2, 0, 2, 0, 0, 0)
(23, 29, 0, 2, 0, 2, 0, 0, 0)
(23, 30, 0, 2, 0, 2, 0, 0, 0)
(23, 31, 0, 2, 0, 2, 0, 0, 0)
(23, 32, 0, 1, 0, 2, 2, 0, 0)
(23, 33, 0, 0, 2, 2, 2, 0, 0)
(23, 34, 0, 0, 2, 2, 2, 0, 0)
(23, 35, 0, 0, 2, 2, 2, 0, 0)
(23, 36, 0, 0, 2, 2, 2, 0, 0)
(23, 37, 0, 1, 2, 2, 0, 0, 0)
(23, 45, 0, 1, 0, 0, 0, 0, 0)
(23, 46, 0, 1, 0, 2, 0, 0, 0)
(24, 8, 0, 2, 0, 1, 0, 0, 0)
(24, 11, 0, 2, 0, 1, 2, 0, 0)
(24, 12, 0, 2, 2, 0, 2, 0, 0)
(24, 13, 0, 2, 2, 0, 2, 0, 0)
(24, 14, 0, 2, 2, 1, 0, 0, 0)
(24, 17, 0, 1, 0, 2, 0, 0, 0)
(24, 18, 0, 0, 0, 1, 0, 0, 0)
(24, 19, 0, 2, 0, 1, 0, 0, 0)
(24, 21, 0, 1, 0, 2, 0, 0, 0)
(24, 23, 0, 2, 0, 0, 2, 0, 0)
(24, 24, 0, 2, 2, 0, 2, 0, 0)
(24, 25, 0, 2, 2, 0, 2, 0, 0)
(24, 26, 0, 2, 2, 0, 2, 0, 0)
(24, 27, 0, 2, 2, 0, 0, 0, 0)
(24, 29, 0, 2, 0, 2, 0, 0, 0)
(24, 30, 0, 2, 0, 2, 0, 0, 0)
(24, 31, 0, 2, 0, 2, 0, 0, 0)
(24, 32, 0, 1, 0, 1, 0, 0, 0)
(24, 37, 0, 0, 0, 1, 0, 0, 0)
(24, 45, 0, 2, 0, 1, 2, 0, 0)
(24, 46, 0, 2, 2, 1, 0, 0, 0)
(25, 8, 0, 1, 0, 2, 0, 0, 0)
(25, 11, 0, 2, 0, 2, 2, 0, 0)
(25, 12, 0, 2, 2, 2, 2, 0, 0)
(25, 13, 0, 2, 2, 2, 2, 0, 0)
(25, 14, 0, 2, 2, 2, 0, 0, 0)
(25, 17, 0, 1, 0, 1, 0, 0, 0)
(25, 19, 0, 0, 0, 2, 0, 0, 0)
(25, 21, 0, 2, 0, 1, 0, 0, 0)
(25, 23, 0, 1, 0, 2, 2, 0, 0)
(25, 24, 0, 0, 2, 2, 2, 0, 0)
(25, 25, 0, 0, 2, 2, 2, 0, 0)
(25, 26, 0, 0, 2, 2, 2, 0, 0)
(25, 27, 0, 1, 2, 2, 0, 0, 0)
(25, 29, 0, 1, 0, 2, 0, 0, 0)
(25, 30, 0, 0, 0, 2, 2, 0, 0)
(25, 31, 0, 0, 2, 2, 0, 0, 0)
(25, 32, 0, 2, 0, 1, 0, 0, 0)
(25, 45, 0, 0, 0, 2, 2, 0, 0)
(25, 46, 0, 1, 2, 2, 0, 0, 0)
(26, 5, 0, 2, 0, 0, 2, 0, 0)
(26, 6, 0, 2, 2, 0, 2, 0, 0)
(26, 7, 0, 2, 2, 0, 2, 0, 0)
(26, 8, 0, 2, 2, 1, 0, 0, 0)
(26, 11, 0, 2, 0, 2, 2, 0, 0)
(26, 12, 0, 2, 2, 2, 2, 0, 0)
(26, 13, 0, 2, 2, 2, 2, 0, 0)
(26, 14, 0, 2, 2, 2, 0, 0, 0)
(26, 16, 0, 2, 0, 0, 2, 0, 0)
(26, 17, 0, 2, 2, 1, 0, 0, 0)
(26, 21, 0, 2, 0, 2, 1, 0, 0)
(26, 22, 0, 2, 1, 0, 1, 0, 0)
(26, 23, 0, 0, 1, 1, 0, 0, 0)
(26, 27, 0, 0, 0, 1, 2, 0, 0)
(26, 28, 0, 0, 2, 0, 2, 0, 0)
(26, 29, 0, 0, 2, 1, 0, 0, 0)
(26, 32, 0, 2, 0, 2, 0, 0, 0)
(26, 33, 0, 1, 0, 0, 2, 0, 0)
(26, 34, 0, 0, 2, 0, 2, 0, 0)
(26, 35, 0, 1, 2, 0, 2, 0, 0)
(26, 36, 0, 1, 2, 0, 0, 0, 0)
(26, 46, 0, 2, 0, 1, 0, 0, 0)
(27, 5, 0, 0, 0, 2, 2, 0, 0)
(27, 6, 0, 0, 2, 2, 2, 0, 0)
(27, 7, 0, 1, 2, 2, 2, 0, 0)
(27, 8, 0, 1, 2, 2, 0, 0, 0)
(27, 11, 0, 2, 0, 2, 2, 0, 0)
(27, 12, 0, 2, 2, 2, 2, 0, 0)
(27, 13, 0, 2, 2, 2, 2, 0, 0)
(27, 14, 0, 2, 2, 2, 0, 0, 0)
(27, 16, 0, 2, 0, 2, 2, 0, 0)
(27, 17, 0, 2, 2, 2, 1, 0, 0)
(27, 18, 0, 1, 1, 0, 0, 0, 0)
(27, 21, 0, 1, 0, 2, 1, 0, 0)
(27, 22, 0, 1, 1, 2, 0, 0, 0)
(27, 32, 0, 2, 0, 2, 0, 0, 0)
(27, 33, 0, 1, 0, 1, 0, 0, 0)
(27, 35, 0, 2, 0, 1, 0, 0, 0)
(27, 36, 0, 0, 0, 1, 0, 0, 0)
(27, 45, 0, 1, 0, 0, 0, 0, 0)
(27, 46, 0, 2, 0, 2, 0, 0, 0)
(28, 7, 0, 1, 0, 1, 0, 0, 0)
(28, 8, 0, 0, 0, 1, 0, 0, 0)
(28, 11, 0, 2, 0, 2, 2, 0, 0)
(28, 12, 0, 2, 2, 2, 2, 0, 0)
(28, 13, 0, 2, 2, 2, 2, 0, 0)
(28, 14, 0, 2, 2, 2, 0, 0, 0)
(28, 16, 0, 1, 0, 2, 2, 0, 0)
(28, 17, 0, 1, 2, 2, 0, 0, 0)
(28, 18, 0, 0, 0, 1, 2, 0, 0)
(28, 19, 0, 0, 2, 0, 2, 0, 0)
(28, 20, 0, 1, 2, 0, 0, 0, 0)
(28, 21, 0, 2, 0, 1, 0, 0, 0)
(28, 22, 0, 0, 0, 1, 0, 0, 0)
(28, 32, 0, 1, 0, 2, 1, 0, 0)
(28, 33, 0, 0, 1, 1, 0, 0, 0)
(28, 35, 0, 1, 0, 2, 0, 0, 0)
(28, 39, 0, 2, 0, 0, 0, 0, 0)
(28, 45, 0, 1, 0, 1, 0, 0, 0)
(28, 46, 0, 1, 0, 2, 0, 0, 0)
(29, 7, 0, 2, 0, 1, 0, 0, 0)
(29, 10, 0, 2, 0, 0, 1, 0, 0)
(29, 11, 0, 0, 1, 2, 2, 0, 0)
(29, 12, 0, 1, 2, 2, 2, 0, 0)
(29, 13, 0, 1, 2, 2, 2, 0, 0)
(29, 14, 0, 0, 2, 2, 0, 0, 0)
(29, 16, 0, 2, 0, 1, 0, 0, 0)
(29, 17, 0, 2, 0, 1, 0, 0, 0)
(29, 18, 0, 2, 0, 0, 0, 0, 0)
(29, 20, 0, 1, 0, 1, 0, 0, 0)
(29, 21, 0, 2, 0, 2, 0, 0, 0)
(29, 32, 0, 2, 0, 1, 2, 0, 0)
(29, 33, 0, 2, 2, 0, 0, 0, 0)
(29, 35, 0, 2, 0, 1, 0, 0, 0)
(29, 39, 0, 1, 0, 2, 0, 0, 0)
(29, 45, 0, 1, 0, 1, 0, 0, 0)
(29, 46, 0, 2, 0, 1, 0, 0, 0)
(30, 2, 0, 0, 0, 0, 2, 0, 0)
(30, 3, 0, 2, 2, 0, 0, 0, 0)
(30, 4, 0, 2, 0, 0, 2, 0, 0)
(30, 5, 0, 2, 2, 0, 2, 0, 0)
(30, 6, 0, 2, 2, 0, 0, 0, 0)
(30, 7, 0, 2, 0, 2, 0, 0, 0)
(30, 10, 0, 2, 0, 2, 0, 0, 0)
(30, 12, 0, 0, 0, 1, 0, 0, 0)
(30, 13, 0, 2, 0, 1, 0, 0, 0)
(30, 16, 0, 2, 0, 2, 0, 0, 0)
(30, 17, 0, 2, 0, 2, 0, 0, 0)
(30, 18, 0, 2, 0, 2, 0, 0, 0)
(30, 20, 0, 1, 0, 1, 0, 0, 0)
(30, 21, 0, 1, 0, 2, 0, 0, 0)
(30, 22, 0, 1, 0, 0, 0, 0, 0)
(30, 25, 0, 2, 0, 0, 2, 0, 0)
(30, 26, 0, 0, 2, 0, 2, 0, 0)
(30, 27, 0, 2, 2, 0, 0, 0, 0)
(30, 32, 0, 2, 0, 2, 2, 0, 0)
(30, 33, 0, 0, 2, 2, 0, 0, 0)
(30, 35, 0, 1, 0, 2, 0, 0, 0)
(30, 39, 0, 2, 0, 1, 0, 0, 0)
(30, 43, 0, 1, 0, 0, 0, 0, 0)
(30, 44, 0, 1, 0, 0, 2, 0, 0)
(30, 45, 0, 1, 2, 1, 0, 0, 0)
(30, 46, 0, 1, 0, 2, 0, 0, 0)
(31, 3, 0, 1, 0, 2, 0, 0, 0)
(31, 4, 0, 2, 0, 2, 2, 0, 0)
(31, 5, 0, 2, 2, 2, 2, 0, 0)
(31, 6, 0, 2, 2, 2, 0, 0, 0)
(31, 7, 0, 2, 0, 2, 0, 0, 0)
(31, 10, 0, 2, 0, 2, 0, 0, 0)
(31, 13, 0, 1, 0, 2, 0, 0, 0)
(31, 16, 0, 2, 0, 2, 0, 0, 0)
(31, 17, 0, 0, 0, 2, 0, 0, 0)
(31, 18, 0, 2, 0, 2, 1, 0, 0)
(31, 19, 0, 0, 1, 0, 2, 0, 0)
(31, 20, 0, 1, 2, 1, 1, 0, 0)
(31, 21, 0, 1, 1, 1, 1, 0, 0)
(31, 22, 0, 1, 1, 1, 1, 0, 0)
(31, 23, 0, 0, 1, 0, 2, 0, 0)
(31, 24, 0, 0, 2, 0, 1, 0, 0)
(31, 25, 0, 2, 1, 2, 0, 0, 0)
(31, 26, 0, 0, 0, 0, 1, 0, 0)
(31, 27, 0, 2, 1, 2, 0, 0, 0)
(31, 32, 0, 2, 0, 2, 0, 0, 0)
